BHK,Rent,Size,Floor,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
3,40000,1900,4,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
3,30000,1600,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
2,7000,800,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
3,25000,1600,2,Super Area,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
1,9000,500,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
3,16000,1500,2,Carpet Area,Hyderabad,Furnished,Family,3,Contact Owner
1,10500,650,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4,100000,3300,0,Carpet Area,Hyderabad,Semi-Furnished,Family,4,Contact Agent
2,9000,1200,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,11000,800,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,24000,1200,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner
2,12000,1000,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,20000,1600,1,Super Area,Hyderabad,Unfurnished,Family,3,Contact Owner
2,24000,1200,1,Carpet Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
2,12000,1100,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,12000,1250,2,Carpet Area,Hyderabad,Semi-Furnished,Family,3,Contact Owner
2,10000,1100,0,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,45000,1600,1,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
2,22000,1000,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,6500,455,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
3,40000,1473,23,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
5,300000,4050,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,4,Contact Owner
1,4000,400,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,12000,1300,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4,27000,2520,2,Carpet Area,Hyderabad,Semi-Furnished,Family,5,Contact Owner
1,10000,500,2,Super Area,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner
2,10000,200,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,10000,1200,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,18000,1950,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,14500,500,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,1,Contact Agent
1,9000,500,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
2,14000,1150,1,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
2,18000,242,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,9500,720,5,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,49000,1800,19,Super Area,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
1,9000,450,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,130000,130,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,8000,690,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,13000,1000,2,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
3,18000,1500,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,18000,1150,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
3,32000,1783,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,15000,900,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,35000,1725,2,Super Area,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
1,6000,680,0,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
1,9000,550,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,9500,1290,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,12500,1450,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,25000,1300,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,15000,1450,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,38000,1496,10,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent
3,20000,1850,1,Super Area,Hyderabad,Semi-Furnished,Family,2,Contact Owner
3,15000,1600,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
3,130000,3500,3,Carpet Area,Hyderabad,Semi-Furnished,Family,3,Contact Agent
3,27000,1850,5,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,16000,1210,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,13000,1400,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,10000,950,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,10000,878,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,17000,875,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,12500,300,3,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
3,25000,1800,4,Super Area,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
3,35000,1956,1,Super Area,Hyderabad,Semi-Furnished,Bachelors,3,Contact Owner
2,12000,800,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,12000,1175,5,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,15000,1080,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,45000,1955,1,Super Area,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
2,20000,950,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,15000,800,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,10000,1090,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,15000,1450,2,Carpet Area,Hyderabad,Semi-Furnished,Family,3,Contact Owner
2,19800,1070,3,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,8500,60,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4,130000,3133,14,Carpet Area,Hyderabad,Furnished,Family,5,Contact Agent
1,8500,900,2,Carpet Area,Hyderabad,Unfurnished,Family,1,Contact Owner
1,4500,60,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,9000,600,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
1,13000,750,3,Carpet Area,Hyderabad,Semi-Furnished,Family,1,Contact Owner
2,18000,900,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,26000,1800,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,17000,470,3,Super Area,Hyderabad,Furnished,Bachelors/Family,1,Contact Agent
2,9000,720,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
1,8000,450,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,10000,600,7,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,12000,1100,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,14000,1300,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,25000,1500,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,22000,1200,4,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4,45000,3000,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner
3,20000,2000,1,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,16000,800,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,35000,1000,3,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,15000,1200,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
1,5500,400,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Builder
3,35000,1250,4,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
1,14000,700,5,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,25000,1100,1,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4,36000,2050,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,20000,1428,4,Super Area,Hyderabad,Semi-Furnished,Family,2,Contact Agent
3,30000,1700,3,Carpet Area,Hyderabad,Furnished,Family,3,Contact Agent
2,12000,1140,2,Super Area,Hyderabad,Semi-Furnished,Family,2,Contact Owner
2,16000,1000,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent
2,13000,1160,3,Super Area,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
3,22000,3000,3,Carpet Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
1,15000,450,1,Super Area,Hyderabad,Unfurnished,Family,1,Contact Agent
3,14000,1540,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,8000,1000,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,57000,1417,7,Carpet Area,Hyderabad,Furnished,Bachelors,3,Contact Agent
3,1200,2100,1,Carpet Area,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
2,8000,550,4,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,Contact Owner
3,15000,1600,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,17000,1200,4,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
2,12000,500,1,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
3,25000,1300,0,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,13000,600,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
3,35000,1565,1,Carpet Area,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
1,6500,350,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,11000,1100,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,25000,1200,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,35000,2000,1,Super Area,Hyderabad,Furnished,Family,3,Contact Owner
3,27000,2200,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
3,18000,1400,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
3,20000,1950,5,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,8500,130,1,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,14000,1300,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,35000,1675,5,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
2,16000,1135,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,20000,1800,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,18000,1400,1,Super Area,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
4,140000,3698,16,Carpet Area,Hyderabad,Semi-Furnished,Family,5,Contact Agent
2,10000,950,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,12000,650,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
1,5300,100,3,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,11000,950,2,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
2,12000,1000,1,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
2,12000,900,3,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,20000,1800,7,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,13000,1000,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,22000,1800,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,15000,1000,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,5400,450,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
3,16500,1771,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
2,12000,1150,4,Carpet Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
2,8500,1000,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,14000,1050,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner
3,15000,1500,2,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,6000,750,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,14000,1100,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,15000,800,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,37000,150,1,Carpet Area,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
1,6500,750,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,10000,600,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,12000,1080,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,12000,1100,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,9000,750,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,60000,2405,10,Super Area,Hyderabad,Semi-Furnished,Bachelors,4,Contact Agent
2,18000,1248,4,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,14000,1110,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,50000,2300,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
2,17000,1000,3,Carpet Area,Hyderabad,Furnished,Bachelors,2,Contact Owner
2,9000,800,4,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4,80000,3115,3,Super Area,Hyderabad,Furnished,Bachelors/Family,5,Contact Owner
1,7500,500,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,14000,950,5,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,14000,1374,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,10000,1300,0,Carpet Area,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner
2,17000,1150,5,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
1,6500,450,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,1,Contact Owner
2,10000,927,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,22000,1500,4,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
2,15000,1200,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,12000,1200,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,52000,2800,16,Carpet Area,Hyderabad,Furnished,Family,3,Contact Agent
1,6500,562,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,20000,1500,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,25000,1950,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
3,14000,1360,3,Super Area,Hyderabad,Furnished,Bachelors,2,Contact Owner
3,25000,1800,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,12500,950,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,12000,780,3,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
1,10000,500,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,17000,1050,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,15500,600,Upper,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,1,Contact Agent
3,65000,1800,0,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
3,60000,1800,14,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Agent
3,45000,1900,4,Carpet Area,Hyderabad,Semi-Furnished,Family,3,Contact Agent
2,10500,1100,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,9000,200,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
3,20000,1400,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,20000,1200,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent
3,18000,1600,2,Super Area,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
2,12000,1150,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,12000,130,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4,120000,3800,1,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Agent
3,28000,1720,4,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,6000,500,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,12500,1200,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4,31000,2400,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner
2,7000,800,3,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
2,22000,1300,4,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,17500,1400,4,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
2,14000,650,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,9500,103,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
1,7000,950,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,15000,1500,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
3,15000,1550,5,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,10000,140,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,14000,1800,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4,85000,2550,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Agent
1,5500,500,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
2,14000,800,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,10000,800,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,10000,1300,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,13000,600,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,20000,1000,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
3,25000,1000,1,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,7500,500,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,200000,8000,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,10,Contact Owner
2,12000,1100,2,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,9500,1100,0,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,12000,200,1,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
2,10000,1800,2,Super Area,Hyderabad,Unfurnished,Family,2,Contact Owner
2,8000,190,1,Super Area,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
3,16000,1350,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,12333,1200,0,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
1,9500,400,3,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,Contact Owner
2,16000,1200,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,20000,1400,4,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
3,14000,1300,2,Carpet Area,Hyderabad,Unfurnished,Bachelors,3,Contact Owner
1,7500,400,2,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
1,13900,650,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
1,5500,500,2,Super Area,Hyderabad,Unfurnished,Bachelors,1,Contact Owner
2,9000,875,4,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,4700,850,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,30000,1730,7,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
3,16500,1500,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,3,Contact Owner
3,24000,1600,4,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,9500,900,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,12000,925,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,15000,1500,2,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
3,22500,1600,1,Carpet Area,Hyderabad,Semi-Furnished,Family,3,Contact Owner
3,32000,1300,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,3,Contact Agent
2,10000,1200,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,13000,133,1,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,7000,950,0,Super Area,Hyderabad,Unfurnished,Family,2,Contact Owner
3,12000,1200,3,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,7500,950,1,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
2,15000,1095,4,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,8000,400,3,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
3,25000,2210,4,Super Area,Hyderabad,Semi-Furnished,Family,3,Contact Owner
3,26000,1450,4,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent
3,15000,192,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,3000,80,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,12500,1315,0,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,42000,1600,2,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
2,20000,1450,2,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
